From,To,Relation,Relation_details,Actor_A_OCgroupmemberships,Actor_B_OCgroupmemberships
1643,1642,Kinship,brother,G128,G128
1643,1644,Kinship,cousin,G128,G128
1643,1642,Legitimate,longshoreman,G128,G128
1643,492,Legitimate,associate,G128,"G16, G27, G38, G58"
1643,1590,Legitimate,associate,G128,G58
1652,241,Co-Offenders,Same Cell,G100,G100
1652,650,Co-Offenders,Same Cell,G100,G100
1652,651,Co-Offenders,Same Cell,G100,G100
1652,1288,Co-Offenders,Same Cell,G100,G100
1652,1651,Co-Offenders,btb involved in marihuana cultivation,G100,G100
1652,1783,Co-Offenders,btb marihuana drop,G100,G100
1652,1784,Co-Offenders,Same Cell,G100,G100
1652,1651,Kinship,Father/Son,G100,G100
1652,241,Legitimate,btb assisted re property purchase,G100,G100
1652,650,Legitimate,btb assisted re property purchase,G100,G100
1652,651,Legitimate,btb assisted re property purchase,G100,G100
1652,1651,Legitimate,co-own property,G100,G100
1652,1573,Co-Offenders,btb involved in drug smuggling,G100,"G95, G100"
1652,1573,Legitimate,purchased property from 1655's company,G100,"G95, G100"
1656,93,Co-Offenders,bt launder money,G86,NONE
1656,93,Legitimate,Co-owned company,G86,NONE
1656,94,Co-Offenders,bt launder money,G86,NONE
1656,94,Legitimate,Co-owned company,G86,NONE
1659,2059,Co-Offenders,crystal meth,G106,G106
1660,2163,Formal Criminal Organization,,NONE,NONE
1660,2163,Legitimate,both shot at in other city,NONE,NONE
1662,3,Co-Offenders,meth production,"G4, G5, G6, G7","G4, G5, G6, G7"
1662,99,Co-Offenders,meth production,"G4, G5, G6, G7","G4, G5, G6, G7"
1662,244,Co-Offenders,meth production,"G4, G5, G6, G7","G4, G5, G6, G7"
1662,1551,Co-Offenders,meth production,"G4, G5, G6, G7","G4, G5, G6, G7"
1662,100,Co-Offenders,meth production,"G4, G5, G6, G7","G4, G6, G7"
1662,142,Co-Offenders,meth production,"G4, G5, G6, G7","G4, G6, G7"
1662,1597,Co-Offenders,meth production,"G4, G5, G6, G7","G4, G6, G7"
1662,450,Co-Offenders,meth production,"G4, G5, G6, G7",G7
1662,1787,Co-Offenders,meth production,"G4, G5, G6, G7",G7
1663,65,Co-Offenders,"Drugs, bookmaking, & other illegal activities",NONE,NONE
1663,1688,Co-Offenders,"Drugs, bookmaking, & other illegal activities",NONE,NONE
1663,1689,Kinship,Brothers-in-law,NONE,NONE
1676,1175,Legitimate,observed together,G31,G31
1676,1175,Co-Offenders,"B&E, assault with a weapon",G31,G31
1676,1175,Formal Criminal Organization,Ch5,G31,G31
1680,1688,Co-Offenders,Drugs,NONE,NONE
1682,313,Legitimate,Associate,NONE,NONE
1682,314,Legitimate,Associate,NONE,NONE
1685,85,Co-Offenders,plead guilty.to assault causing bodily harm,G111,"G23, G40, G43, G111"
1685,233,Co-Offenders,assault,G111,"G43, G111"
1688,1689,Kinship,Father/Son,NONE,NONE
1689,65,Legitimate,Associate,NONE,NONE
1689,65,Co-Offenders,"Drugs, bookmaking, & other illegal activities",NONE,NONE
1689,72,Co-Offenders,Same Cell,NONE,NONE
1693,246,Co-Offenders,cocaine/ marihuana,G32,G32
1693,1691,Co-Offenders,cocaine/ marihuana,G32,G32
1693,1692,Co-Offenders,cocaine/ marihuana,G32,G32
1693,1885,Co-Offenders,cocaine/ marihuana,G32,G32
1693,1305,Co-Offenders,Enforcers / Debt Collection,G32,G32
1693,246,Kinship,brother,G32,G32
1693,1691,Kinship,cousin,G32,G32
1693,1692,Kinship,cousin,G32,G32
1698,24,Co-Offenders,associate,"G8, G14",NONE
1698,254,Formal Criminal Organization,Ch1,"G8, G14",G1
1698,254,Kinship,half brother,"G8, G14",G1
1698,1514,Co-Offenders,previous drug distribution,"G8, G14",G123
1698,1514,Formal Criminal Organization,Ch1,"G8, G14",G123
1698,723,Co-Offenders,associate,"G8, G14","G15, G25, G34, G67"
1698,411,Legitimate,Associate,"G8, G14",G168
1698,411,Co-Offenders,previous drug distribution,"G8, G14",G168
1698,1596,Co-Offenders,stock manipulations &  money laundering,"G8, G14","G4, G5, G6, G8"
1698,1596,Formal Criminal Organization,,"G8, G14","G4, G5, G6, G8"
1698,1708,Co-Offenders,stock manipulations &  money laundering,"G8, G14","G8, G14, G21"
1698,2194,Co-Offenders,"stock manipulations,  money laundering, & drug distribution","G8, G14","G8, G29, G72"
1698,2194,Formal Criminal Organization,,"G8, G14","G8, G29, G72"
1698,51,Co-Offenders,"stock manipulations,  money laundering, & drug distribution","G8, G14","G8, G9, G10, G24"
1698,51,Formal Criminal Organization,former member/ associate Ch1,"G8, G14","G8, G9, G10, G24"
1698,1656,Co-Offenders,stock manipulations &  money laundering,"G8, G14",G86
1698,1656,Formal Criminal Organization,,"G8, G14",G86
1698,1656,Legitimate,real estate deals,"G8, G14",G86
1705,115,Co-Offenders,Cocaine,NONE,NONE
1705,693,Legitimate,Associate,NONE,NONE
1705,693,Co-Offenders,Cocaine,NONE,NONE
1710,2009,Legitimate,sold 1 of his helicopters to 2012,NONE,G65
1710,810,Legitimate,helicopter linked to company,NONE,G68
1712,1548,Legitimate,bt have protected 1551,G34,G50
1713,723,Co-Offenders,btb supplying  cocaine,"G13, G34","G15, G25, G34, G67"
1713,454,Co-Offenders,btb collecting debts,"G13, G34","G33, G34"
1713,454,Formal Criminal Organization,,"G13, G34","G33, G34"
1713,454,Legitimate,director,"G13, G34","G33, G34"
1713,1166,Co-Offenders,bt have worked loan sharking,"G13, G34",G34
1713,1712,Co-Offenders,"marihuana, cocaine,   money laundering,  loan sharking.","G13, G34",G34
1713,1712,Formal Criminal Organization,Ch5,"G13, G34",G34
1713,1712,Kinship,brother,"G13, G34",G34
1714,7,Legitimate,Associate,G110,NONE
1714,16,Legitimate,Associate,G110,NONE
1714,160,Legitimate,Associate,G110,NONE
1714,222,Legitimate,Associate,G110,NONE
1714,222,Formal Criminal Organization,,G110,NONE
1714,421,Legitimate,Associate,G110,NONE
1714,432,Legitimate,Associate,G110,NONE
1714,432,Formal Criminal Organization,,G110,NONE
1714,501,Legitimate,Associate,G110,NONE
1714,557,Legitimate,Associate,G110,NONE
1714,624,Legitimate,Associate,G110,NONE
1714,625,Legitimate,Associate,G110,NONE
1714,637,Legitimate,Associate,G110,NONE
1714,667,Legitimate,Associate,G110,NONE
1714,708,Legitimate,Associate,G110,NONE
1714,758,Legitimate,Associate,G110,NONE
1714,788,Legitimate,Associate,G110,NONE
1714,820,Legitimate,Associate,G110,NONE
1714,835,Legitimate,Associate,G110,NONE
1714,879,Legitimate,Associate,G110,NONE
1714,964,Legitimate,Associate,G110,NONE
1714,994,Legitimate,Associate,G110,NONE
1714,1010,Legitimate,Associate,G110,NONE
1714,1010,Formal Criminal Organization,,G110,NONE
1714,1063,Co-Offenders,shooting,G110,NONE
1714,1096,Legitimate,Associate,G110,NONE
1714,1159,Legitimate,Associate,G110,NONE
1714,1161,Legitimate,Associate,G110,NONE
1714,1264,Legitimate,Associate,G110,NONE
1714,1427,Legitimate,Associate,G110,NONE
1714,1439,Legitimate,Associate,G110,NONE
1714,1470,Legitimate,Associate,G110,NONE
1714,1538,Legitimate,Associate,G110,NONE
1714,1547,Legitimate,Associate,G110,NONE
1714,1594,Legitimate,Associate,G110,NONE
1714,1598,Legitimate,Associate,G110,NONE
1714,1679,Legitimate,Associate,G110,NONE
1714,1718,Legitimate,Associate,G110,NONE
1714,1819,Legitimate,Associate,G110,NONE
1714,1874,Legitimate,Associate,G110,NONE
1714,1875,Legitimate,Associate,G110,NONE
1714,1883,Legitimate,Associate,G110,NONE
1714,1884,Legitimate,Associate,G110,NONE
1714,2023,Legitimate,Associate,G110,NONE
1714,2105,Legitimate,Associate,G110,NONE
1714,2118,Legitimate,Associate,G110,NONE
1714,2147,Legitimate,Associate,G110,NONE
1714,2164,Legitimate,Associate,G110,NONE
1714,466,Legitimate,Associate,G110,G110
1714,1719,Legitimate,,G110,G110
1714,53,Co-Offenders,Same Cell,G110,G110
1714,57,Co-Offenders,Same Cell,G110,G110
1714,103,Co-Offenders,Same Cell,G110,G110
1714,141,Co-Offenders,Same Cell,G110,G110
1714,165,Co-Offenders,Same Cell,G110,G110
1714,217,Co-Offenders,Same Cell,G110,G110
1714,298,Co-Offenders,Same Cell,G110,G110
1714,326,Co-Offenders,Same Cell,G110,G110
1714,337,Co-Offenders,Same Cell,G110,G110
1714,396,Co-Offenders,Same Cell,G110,G110
1714,453,Co-Offenders,Same Cell,G110,G110
1714,456,Co-Offenders,Same Cell,G110,G110
1714,457,Co-Offenders,Same Cell,G110,G110
1714,465,Co-Offenders,Same Cell,G110,G110
1714,588,Co-Offenders,Same Cell,G110,G110
1714,606,Co-Offenders,Same Cell,G110,G110
1714,790,Co-Offenders,Same Cell,G110,G110
1714,845,Co-Offenders,Same Cell,G110,G110
1714,881,Co-Offenders,Same Cell,G110,G110
1714,919,Co-Offenders,Same Cell,G110,G110
1714,931,Co-Offenders,Same Cell,G110,G110
1714,970,Co-Offenders,Same Cell,G110,G110
1714,974,Co-Offenders,Same Cell,G110,G110
1714,1006,Co-Offenders,Same Cell,G110,G110
1714,1124,Co-Offenders,Same Cell,G110,G110
1714,1258,Co-Offenders,Same Cell,G110,G110
1714,1391,Co-Offenders,Same Cell,G110,G110
1714,1394,Co-Offenders,Same Cell,G110,G110
1714,1395,Co-Offenders,Same Cell,G110,G110
1714,1436,Co-Offenders,Same Cell,G110,G110
1714,1442,Co-Offenders,Same Cell,G110,G110
1714,1455,Co-Offenders,Same Cell,G110,G110
1714,1567,Co-Offenders,Same Cell,G110,G110
1714,1571,Co-Offenders,Same Cell,G110,G110
1714,1670,Co-Offenders,Same Cell,G110,G110
1714,1719,Co-Offenders,Same Cell,G110,G110
1714,1731,Co-Offenders,Same Cell,G110,G110
1714,1737,Co-Offenders,Same Cell,G110,G110
1714,1792,Co-Offenders,Same Cell,G110,G110
1714,1808,Co-Offenders,Same Cell,G110,G110
1714,1855,Co-Offenders,Same Cell,G110,G110
1714,1873,Co-Offenders,Same Cell,G110,G110
1714,1876,Co-Offenders,Same Cell,G110,G110
1714,1959,Co-Offenders,Same Cell,G110,G110
1714,1964,Co-Offenders,Same Cell,G110,G110
1714,1965,Co-Offenders,Same Cell,G110,G110
1714,1966,Co-Offenders,Same Cell,G110,G110
1714,1980,Co-Offenders,Same Cell,G110,G110
1714,2004,Co-Offenders,Same Cell,G110,G110
1714,2006,Co-Offenders,Same Cell,G110,G110
1714,2036,Co-Offenders,Same Cell,G110,G110
1714,2137,Co-Offenders,Same Cell,G110,G110
1714,2168,Co-Offenders,Same Cell,G110,G110
1714,53,Formal Criminal Organization,,G110,G110
1714,57,Formal Criminal Organization,,G110,G110
1714,103,Formal Criminal Organization,,G110,G110
1714,141,Formal Criminal Organization,,G110,G110
1714,165,Formal Criminal Organization,,G110,G110
1714,217,Formal Criminal Organization,,G110,G110
1714,298,Formal Criminal Organization,,G110,G110
1714,326,Formal Criminal Organization,,G110,G110
1714,337,Formal Criminal Organization,,G110,G110
1714,396,Formal Criminal Organization,,G110,G110
1714,453,Formal Criminal Organization,,G110,G110
1714,456,Formal Criminal Organization,,G110,G110
1714,457,Formal Criminal Organization,,G110,G110
1714,465,Formal Criminal Organization,,G110,G110
1714,588,Formal Criminal Organization,,G110,G110
1714,606,Formal Criminal Organization,,G110,G110
1714,790,Formal Criminal Organization,,G110,G110
1714,845,Formal Criminal Organization,,G110,G110
1714,881,Formal Criminal Organization,,G110,G110
1714,919,Formal Criminal Organization,,G110,G110
1714,931,Formal Criminal Organization,,G110,G110
1714,970,Formal Criminal Organization,,G110,G110
1714,974,Formal Criminal Organization,,G110,G110
1714,1006,Formal Criminal Organization,,G110,G110
1714,1124,Formal Criminal Organization,,G110,G110
1714,1258,Formal Criminal Organization,,G110,G110
1714,1391,Formal Criminal Organization,,G110,G110
1714,1394,Formal Criminal Organization,,G110,G110
1714,1395,Formal Criminal Organization,,G110,G110
1714,1436,Formal Criminal Organization,,G110,G110
1714,1442,Formal Criminal Organization,,G110,G110
1714,1455,Formal Criminal Organization,,G110,G110
1714,1567,Formal Criminal Organization,,G110,G110
1714,1571,Formal Criminal Organization,,G110,G110
1714,1670,Formal Criminal Organization,,G110,G110
1714,1719,Formal Criminal Organization,,G110,G110
1714,1731,Formal Criminal Organization,,G110,G110
1714,1737,Formal Criminal Organization,,G110,G110
1714,1792,Formal Criminal Organization,,G110,G110
1714,1808,Formal Criminal Organization,,G110,G110
1714,1855,Formal Criminal Organization,,G110,G110
1714,1873,Formal Criminal Organization,,G110,G110
1714,1876,Formal Criminal Organization,,G110,G110
1714,1959,Formal Criminal Organization,,G110,G110
1714,1964,Formal Criminal Organization,,G110,G110
1714,1965,Formal Criminal Organization,,G110,G110
1714,1966,Formal Criminal Organization,,G110,G110
1714,1980,Formal Criminal Organization,,G110,G110
1714,2004,Formal Criminal Organization,,G110,G110
1714,2006,Formal Criminal Organization,,G110,G110
1714,2036,Formal Criminal Organization,,G110,G110
1714,2137,Formal Criminal Organization,,G110,G110
1714,2168,Formal Criminal Organization,,G110,G110
1714,337,Kinship,Brother-in-Law,G110,G110
1714,470,Legitimate,Associate,G110,G47
1714,470,Formal Criminal Organization,,G110,G47
1714,1209,Legitimate,Associate,G110,G48
1714,710,Co-Offenders,Same Cell,G110,"G50, G110"
1714,710,Formal Criminal Organization,,G110,"G50, G110"
1714,173,Legitimate,Associate,G110,G60
1714,174,Legitimate,Associate,G110,G60
1714,288,Legitimate,Associate,G110,G60
1714,563,Legitimate,Associate,G110,G60
1714,1039,Legitimate,Associate,G110,G60
1714,1699,Legitimate,Associate,G110,G60
1714,173,Formal Criminal Organization,,G110,G60
1714,1039,Formal Criminal Organization,,G110,G60
1714,499,Legitimate,Associate,G110,"G60, G107"
1714,499,Formal Criminal Organization,,G110,"G60, G107"
1714,1306,Co-Offenders,Same Cell,G110,"G60, G110"
1714,1306,Formal Criminal Organization,,G110,"G60, G110"
1714,1382,Legitimate,Associate,G110,G72
1721,441,Legitimate,Associate,G75,NONE
1721,441,Co-Offenders,threatening with a firearm,G75,NONE
1721,15,Co-Offenders,Same Cell,G75,"G19, G75"
1721,15,Formal Criminal Organization,,G75,"G19, G75"
1721,118,Co-Offenders,Same Cell,G75,G75
1721,126,Co-Offenders,Same Cell,G75,G75
1721,212,Co-Offenders,Same Cell,G75,G75
1721,231,Co-Offenders,Same Cell,G75,G75
1721,634,Co-Offenders,Same Cell,G75,G75
1721,787,Co-Offenders,Same Cell,G75,G75
1721,800,Co-Offenders,Same Cell,G75,G75
1721,1143,Co-Offenders,Same Cell,G75,G75
1721,1146,Co-Offenders,Same Cell,G75,G75
1721,1147,Co-Offenders,Same Cell,G75,G75
1721,1690,Co-Offenders,Same Cell,G75,G75
1721,118,Formal Criminal Organization,,G75,G75
1721,126,Formal Criminal Organization,,G75,G75
1721,212,Formal Criminal Organization,,G75,G75
1721,231,Formal Criminal Organization,,G75,G75
1721,634,Formal Criminal Organization,,G75,G75
1721,787,Formal Criminal Organization,,G75,G75
1721,800,Formal Criminal Organization,,G75,G75
1721,1143,Formal Criminal Organization,,G75,G75
1721,1146,Formal Criminal Organization,,G75,G75
1721,1147,Formal Criminal Organization,,G75,G75
1721,1690,Formal Criminal Organization,,G75,G75
1722,181,Legitimate,associate,G101,G101
1722,181,Co-Offenders,btb assisting new dealer to become established,G101,G101
1722,375,Co-Offenders,btb  drug courier & enforcer,G101,G101
1722,581,Co-Offenders,bt former lower level cocaine supplier,G101,G101
1722,1257,Co-Offenders,btb former cocaine supplier,G101,G101
1722,2033,Co-Offenders,enforcer,G101,G101
1722,181,Formal Criminal Organization,,G101,G101
1722,375,Formal Criminal Organization,,G101,G101
1722,581,Formal Criminal Organization,,G101,G101
1722,1257,Formal Criminal Organization,,G101,G101
1722,2033,Formal Criminal Organization,,G101,G101
1726,59,Legitimate,associate,G102,G102
1726,1697,Legitimate,associate,G102,G102
1726,59,Co-Offenders,btb sell cocaine ,G102,G102
1726,765,Co-Offenders,lower level drug dealer,G102,G102
1726,1187,Co-Offenders,Same Cell,G102,G102
1726,1365,Co-Offenders,lower level drug dealer,G102,G102
1726,1616,Co-Offenders,Same Cell,G102,G102
1726,1697,Co-Offenders,lower level drug dealer,G102,G102
1726,1724,Co-Offenders,transported cocaine,G102,G102
1726,1893,Co-Offenders,lower level drug dealer,G102,G102
1726,1996,Co-Offenders,btb drug supplier,G102,G102
1726,1724,Kinship,brother,G102,G102
1726,1082,Co-Offenders,Same Cell,G102,G89
1728,1828,Co-Offenders,Money Laundering,G174,NONE
1728,1828,Legitimate,btb discussing purchasing restaurant together,G174,NONE
1728,1811,Legitimate,First level associate,G174,G160
1728,1811,Co-Offenders,"telemarketing, money laundering, drug trafficking, fraud",G174,G160
1728,2,Legitimate,First Level Associate,G174,G174
1728,41,Legitimate,First Level Associate,G174,G174
1728,777,Legitimate,Associate,G174,G174
1728,1397,Legitimate,First level associate,G174,G174
1728,2171,Legitimate,Associate,G174,G174
1728,2,Co-Offenders,"telemarketing, money laundering, drug trafficking, fraud",G174,G174
1728,41,Co-Offenders,"telemarketing, money laundering, drug trafficking, fraud",G174,G174
1728,138,Co-Offenders,"telemarketing, money laundering, drug trafficking, fraud",G174,G174
1728,697,Co-Offenders,Drugs,G174,G174
1728,777,Co-Offenders,"telemarketing, money laundering, drug trafficking, fraud",G174,G174
1728,893,Co-Offenders,"telemarketing, money laundering, drug trafficking, fraud",G174,G174
1728,896,Co-Offenders,"telemarketing, money laundering, drug trafficking, fraud",G174,G174
1728,976,Co-Offenders,"telemarketing, money laundering, drug trafficking, fraud",G174,G174
1728,1205,Co-Offenders,"telemarketing, money laundering, drug trafficking, fraud",G174,G174
1728,1344,Co-Offenders,"telemarketing, money laundering, drug trafficking, fraud",G174,G174
1728,1397,Co-Offenders,Telemarketing fraud,G174,G174
1728,1428,Co-Offenders,"telemarketing, money laundering, drug trafficking, fraud",G174,G174
1728,1736,Co-Offenders,"telemarketing, money laundering, drug trafficking, fraud",G174,G174
1728,2171,Co-Offenders,Money Laundering,G174,G174
1728,697,Kinship,Brothers,G174,G174
1736,138,Co-Offenders,Credit Card Fraud,G174,G174
1736,138,Kinship,Uncle/Nephew,G174,G174
1740,1196,Co-Offenders,recipient of altered reefer doors,G126,"G121, G126"
1748,722,Legitimate,,NONE,NONE
1748,411,Co-Offenders,,NONE,G168
1748,1698,Kinship,Uncle/Nephew,NONE,"G8, G14"
1749,1671,Legitimate,Business Associates,NONE,NONE
1749,1747,Legitimate,,NONE,NONE
1749,1748,Kinship,Father/Son,NONE,NONE
1749,1750,Kinship,Siblings,NONE,NONE
1749,1750,Legitimate,directors,NONE,NONE
1749,1287,Legitimate,Associates,NONE,G108
1750,1748,Kinship,Father/Daughter,NONE,NONE
1751,153,Legitimate,business partner,G62,G62
1763,1839,Legitimate,Associate,G132,NONE
1763,1768,Legitimate,btb business associate,G132,G124
1763,350,Legitimate,close associate,G132,G132
1763,350,Co-Offenders,btb  involved in the transportation of drugs nationally & internationally,G132,G132
1766,1767,Legitimate,same residence,G124,G124
1767,920,Co-Offenders,shots fired,G124,G124
1767,1414,Co-Offenders,shots fired,G124,G124
1767,1648,Co-Offenders,shots fired,G124,G124
1768,295,Legitimate,Associate,G124,NONE
1768,925,Legitimate,Associate,G124,NONE
1768,1055,Legitimate,Associate,G124,NONE
1768,1986,Legitimate,Associate,G124,NONE
1768,1988,Legitimate,Associate,G124,NONE
1768,97,Legitimate,close associate,G124,G124
1768,97,Co-Offenders,marihuana grow op,G124,G124
1768,121,Co-Offenders,Same Cell,G124,G124
1768,210,Co-Offenders,Same Cell,G124,G124
1768,507,Co-Offenders,Same Cell,G124,G124
1768,885,Co-Offenders,Same Cell,G124,G124
1768,905,Co-Offenders,Same Cell,G124,G124
1768,920,Co-Offenders,Same Cell,G124,G124
1768,954,Co-Offenders,Same Cell,G124,G124
1768,956,Co-Offenders,Same Cell,G124,G124
1768,1414,Co-Offenders,Same Cell,G124,G124
1768,1611,Co-Offenders,Same Cell,G124,G124
1768,1648,Co-Offenders,Same Cell,G124,G124
1768,1762,Co-Offenders,Same Cell,G124,G124
1768,1764,Co-Offenders,Same Cell,G124,G124
1768,1766,Co-Offenders,Same Cell,G124,G124
1768,1767,Co-Offenders,Same Cell,G124,G124
1768,2085,Co-Offenders,Same Cell,G124,G124
1768,1762,Kinship,cousin,G124,G124
1768,1764,Kinship,cousin,G124,G124
1768,1766,Kinship,Same Family,G124,G124
1768,1767,Kinship,Same Family,G124,G124
1768,1762,Legitimate,same residence,G124,G124
1768,1764,Legitimate,same residence,G124,G124
1770,766,Legitimate,new owner,G9,NONE
1770,1769,Kinship,spouse,G9,NONE
1770,1769,Legitimate,new co-owners,G9,NONE
1770,226,Legitimate,associate,G9,G50
1770,226,Co-Offenders,marihuana grow ops,G9,G50
1770,226,Formal Criminal Organization,member/ associate Ch2,G9,G50
1772,235,Legitimate,Past Associate,G164,NONE
1772,551,Legitimate,Past Associate,G164,NONE
1772,1243,Legitimate,Past Associate,G164,NONE
1772,1244,Legitimate,Past Associate,G164,NONE
1772,1407,Legitimate,Past Associate,G164,NONE
1772,1434,Legitimate,Past Associate,G164,NONE
1772,1849,Legitimate,Past Associate,G164,NONE
1772,1867,Legitimate,Past Associate,G164,NONE
1772,1665,Co-Offenders,"Cocaine, marihuana, money laundering",G164,G164
1772,1665,Kinship,Spouse,G164,G164
1779,539,Legitimate,,G180,NONE
1779,320,Co-Offenders,"btb: Marihuana, cocaine, home invasions, extortion, prostitution, B&E, etc.",G180,G180
1779,930,Co-Offenders,"btb: Marihuana, cocaine, home invasions, extortion, prostitution, B&E, etc.",G180,G180
1779,1778,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E, etc.",G180,G180
1779,320,Formal Criminal Organization,,G180,G180
1779,930,Formal Criminal Organization,,G180,G180
1779,1778,Formal Criminal Organization,,G180,G180
1779,1778,Kinship,Brothers,G180,G180
1782,303,Legitimate,same residence,NONE,NONE
1782,2032,Co-Offenders,btb selling cocaine,NONE,NONE
1783,1784,Kinship,brother,G100,G100
1790,2019,Legitimate,associate,G89,NONE
1794,740,Legitimate,associate,"G23, G30, G43",NONE
1794,965,Legitimate,associate,"G23, G30, G43",NONE
1794,1101,Legitimate,associate,"G23, G30, G43",NONE
1794,1348,Legitimate,associate,"G23, G30, G43",NONE
1794,1777,Legitimate,associate,"G23, G30, G43",NONE
1794,1922,Legitimate,associate,"G23, G30, G43",NONE
1794,1226,Legitimate,associate,"G23, G30, G43","G10, G26, G90"
1794,1226,Formal Criminal Organization,,"G23, G30, G43","G10, G26, G90"
1794,85,Co-Offenders,cocaine network:,"G23, G30, G43","G23, G40, G43, G111"
1794,816,Legitimate,associate,"G23, G30, G43",G25
1794,816,Formal Criminal Organization,,"G23, G30, G43",G25
1794,227,Legitimate,associate,"G23, G30, G43",G30
1794,1793,Legitimate,associate,"G23, G30, G43",G30
1794,1593,Legitimate,associate,"G23, G30, G43","G30, G39, G40, G115, G116"
1794,1593,Formal Criminal Organization,,"G23, G30, G43","G30, G39, G40, G115, G116"
1794,604,Co-Offenders,cocaine network:,"G23, G30, G43",G43
1794,813,Co-Offenders,cocaine network:,"G23, G30, G43",G43
1794,873,Co-Offenders,cocaine network:,"G23, G30, G43",G43
1794,233,Co-Offenders,cocaine network:,"G23, G30, G43","G43, G111"
1794,1291,Co-Offenders,cocaine network:,"G23, G30, G43","G43, G111"
1794,2037,Co-Offenders,cocaine network:,"G23, G30, G43","G43, G111"
1794,1164,Legitimate,Associate,"G23, G30, G43",G83
1794,1164,Co-Offenders,provides cocaine,"G23, G30, G43",G83
1796,1149,Co-Offenders,bt have directed take over other districts drug business,G89,G89
1796,1790,Co-Offenders,arrested for trafficking cocaine,G89,G89
1796,1149,Formal Criminal Organization,,G89,G89
1796,1790,Formal Criminal Organization,,G89,G89
1799,1798,Kinship,Former Spouse,"G22, G103",NONE
1799,1798,Formal Criminal Organization,bitter divorce,"G22, G103",NONE
1799,402,Co-Offenders,btb laundering money,"G22, G103",G103
1799,440,Co-Offenders,btb laundering money,"G22, G103",G103
1799,949,Co-Offenders,btb laundering money,"G22, G103",G103
1799,1729,Co-Offenders,btb laundering money,"G22, G103",G103
1799,402,Legitimate,financial associations,"G22, G103",G103
1799,440,Legitimate,financial associations,"G22, G103",G103
1799,949,Legitimate,financial associations,"G22, G103",G103
1799,1729,Legitimate,financial associations,"G22, G103",G103
1799,855,Legitimate,Associate,"G22, G103",G22
1799,855,Co-Offenders,btb stock market crime,"G22, G103",G22
1803,2043,Co-Offenders,btb trafficking cocaine,G31,NONE
1803,2043,Formal Criminal Organization,Ch5,G31,NONE
1806,185,Legitimate,Associate,G104,NONE
1806,1398,Legitimate,Associate,G104,NONE
1806,1399,Legitimate,Associate,G104,NONE
1806,1375,Co-Offenders,Telemarketing / Lottery Scam,G104,G104
1806,1494,Co-Offenders,Telemarketing / Lottery Scam,G104,G104
1806,2027,Co-Offenders,Telemarketing / Lottery Scam,G104,G104
1811,896,Legitimate,Associates,G160,G174
1811,1736,Co-Offenders,Counterfeit Passports for human smuggling,G160,G174
1812,1813,Co-Offenders,telemarketing scam,G105,G105
1816,191,Co-Offenders,trafficking &  importing/ exporting of drugs,G106,G106
1816,764,Co-Offenders,trafficking &  importing/ exporting of drugs,G106,G106
1816,967,Co-Offenders,steroids,G106,G106
1816,991,Co-Offenders,trafficking &  importing/ exporting of drugs,G106,G106
1816,1659,Co-Offenders,trafficking &  importing/ exporting of drugs,G106,G106
1816,2059,Co-Offenders,2062 supplied  1819 with crystal meth,G106,G106
1816,991,Legitimate,owns the condo 1819 lived in,G106,G106
1816,1832,Legitimate,btb associate,G106,G51
1816,550,Co-Offenders,trafficking &  importing/ exporting of drugs,G106,"G83, G106"
1820,1437,Legitimate,close associate,G21,NONE
1820,1437,Formal Criminal Organization,,G21,NONE
1820,711,Co-Offenders,offloaded cocaine for 712,G21,"G1, G3"
1820,711,Formal Criminal Organization,,G21,"G1, G3"
1820,1047,Legitimate,close associate,G21,"G19, G21, G22"
1820,1047,Co-Offenders,arrested,G21,"G19, G21, G22"
1820,1681,Co-Offenders,same cell,G21,G21
1820,1938,Co-Offenders,same cell,G21,G21
1826,1598,Legitimate,Associate,NONE,NONE
1828,41,Co-Offenders,Bank Fraud,NONE,G174
1835,365,Legitimate,Associate,G157,G157
1837,233,Co-Offenders,btb involved in cocaine trafficking,G111,"G43, G111"
1838,342,Legitimate,Associate,G166,NONE
1838,342,Co-Offenders,Illegal immigration documents,G166,NONE
1838,1092,Formal Criminal Organization,Enemy-grow-rip/attempted murder,G166,NONE
1838,81,Legitimate,Associate,G166,G167
1847,1797,Legitimate,btb pilot working for 1850,G88,NONE
1858,393,Formal Criminal Organization,hated,NONE,NONE
1860,1299,Co-Offenders,btb marihuana drop,G47,G47
1860,1091,Co-Offenders,btb marihuana drop,G47,"G47, G84"
1860,1091,Legitimate,owns helicopter operated by 1863,G47,"G47, G84"
1864,146,Co-Offenders,Same Cell,G129,G129
1864,348,Co-Offenders,Same Cell,G129,G129
1864,947,Co-Offenders,Same Cell,G129,G129
1864,1189,Co-Offenders,Same Cell,G129,G129
1864,1431,Co-Offenders,Same Cell,G129,G129
1864,1645,Co-Offenders,Same Cell,G129,G129
1864,1646,Co-Offenders,Same Cell,G129,G129
1865,1520,Legitimate,Associate,G156,NONE
1865,1520,Co-Offenders,btb hired for human smuggling,G156,NONE
1865,385,Co-Offenders,btb human smuggling,G156,G156
1865,958,Co-Offenders,btb human smuggling,G156,G156
1865,1537,Co-Offenders,btb human smuggling,G156,G156
1865,2177,Co-Offenders,btb human smuggling,G156,G156
1865,2177,Kinship,Uncle/Nephew,G156,G156
